Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds)
1-498324124,9,Variant 149,149,17.02.2011 01:40:03,19.01.2012 00:02:50,"335 days, 22 hours",29024567000
1-499289128,6,Variant 2,2,18.02.2011 15:03:37,07.02.2012 06:53:03,"353 days, 15 hours",30556166000
1-499289256,6,Variant 2,2,18.02.2011 15:16:59,30.01.2012 22:03:12,"346 days, 6 hours",29918773000
1-499540955,11,Variant 150,150,18.02.2011 20:21:02,07.02.2012 05:34:44,"353 days, 9 hours",30532422000
1-500208339,6,Variant 2,2,21.02.2011 15:53:37,07.02.2012 05:48:59,"350 days, 13 hours",30290122000
1-500427383,3,Variant 3,3,21.02.2011 18:38:30,02.01.2012 22:31:52,"315 days, 3 hours",27230002000
1-501925116,13,Variant 151,151,23.02.2011 00:33:56,30.01.2012 23:01:46,"341 days, 22 hours",29543270000
1-501969547,2,Variant 1,1,23.02.2011 00:10:55,06.01.2012 20:00:53,"317 days, 19 hours",27460198000
1-502353485,3,Variant 3,3,23.02.2011 19:17:42,07.03.2012 21:28:01,"1 year, 13 days",32667019000
1-502697671,4,Variant 16,16,24.02.2011 00:35:15,02.02.2012 01:46:29,"343 days, 1 hour",29639474000
1-502769178,7,Variant 152,152,24.02.2011 02:45:04,25.01.2012 20:20:10,"335 days, 17 hours",29007306000
1-504048859,4,Variant 24,24,26.02.2011 04:01:03,09.01.2012 19:20:18,"317 days, 15 hours",27443955000
1-504498907,2,Variant 1,1,01.03.2011 00:04:04,03.01.2012 22:45:32,"308 days, 22 hours",26692888000
1-505194002,2,Variant 1,1,03.03.2011 00:17:25,12.01.2012 20:42:55,"315 days, 20 hours",27289530000
1-505194015,2,Variant 1,1,03.03.2011 00:18:00,12.01.2012 20:43:58,"315 days, 20 hours",27289558000
1-505416663,6,Variant 2,2,03.03.2011 19:34:30,01.03.2012 01:29:35,"363 days, 5 hours",31384505000
1-505443989,6,Variant 2,2,03.03.2011 21:21:48,30.01.2012 22:08:04,"333 days, 46 mins",28773976000
1-506092586,2,Variant 1,1,07.03.2011 21:36:20,26.01.2012 20:25:15,"324 days, 22 hours",28075735000
1-506108491,4,Variant 153,153,07.03.2011 21:38:53,23.01.2012 20:15:22,"321 days, 22 hours",27815789000
1-506236591,6,Variant 2,2,08.03.2011 06:14:33,30.01.2012 21:57:18,"328 days, 15 hours",28395765000
1-506866218,3,Variant 33,33,10.03.2011 19:36:06,05.05.2012 01:03:29,"1 year, 56 days",36394043000
1-507679771,2,Variant 1,1,15.03.2011 00:04:30,02.02.2012 01:12:52,"324 days, 1 hour",27997702000
1-507774379,6,Variant 2,2,15.03.2011 15:32:07,03.02.2012 07:28:26,"324 days, 15 hours",28050979000
1-508044897,8,Variant 154,154,16.03.2011 05:45:17,15.03.2012 22:12:23,"1 year, 16 hours",31595226000
1-508462323,2,Variant 1,1,17.03.2011 20:59:36,21.03.2012 01:19:29,"1 year, 4 days",31897193000
1-508825032,2,Variant 1,1,18.03.2011 23:50:57,12.01.2012 20:47:22,"299 days, 20 hours",25908985000
1-509892697,3,Variant 3,3,24.03.2011 01:42:24,24.01.2012 02:30:27,"306 days, 48 mins",26441283000
1-509912273,6,Variant 2,2,24.03.2011 01:11:24,30.01.2012 21:53:23,"312 days, 20 hours",27031319000
1-509915742,2,Variant 1,1,24.03.2011 01:00:18,28.02.2012 00:29:22,"340 days, 23 hours",29460544000
1-510142147,6,Variant 155,155,24.03.2011 23:03:32,31.01.2012 18:45:09,"312 days, 19 hours",27027697000
1-510399424,2,Variant 1,1,25.03.2011 22:21:36,15.02.2012 20:41:23,"326 days, 22 hours",28246787000
1-510423612,3,Variant 4,4,25.03.2011 21:59:02,24.04.2012 23:35:09,"1 year, 31 days",34220167000
1-511755003,4,Variant 7,7,31.03.2011 20:47:33,24.04.2012 23:13:25,"1 year, 25 days",33704752000
1-511787661,6,Variant 2,2,31.03.2011 21:51:15,07.02.2012 06:19:44,"312 days, 8 hours",26987309000
1-512617571,6,Variant 73,73,04.04.2011 20:48:35,15.02.2012 21:12:58,"317 days, 24 mins",27390263000
1-512654811,4,Variant 5,5,04.04.2011 20:41:59,24.04.2012 17:46:08,"1 year, 20 days",33339849000
1-513031774,2,Variant 1,1,05.04.2011 16:39:04,14.03.2012 00:47:40,"343 days, 8 hours",29664516000
1-513032417,6,Variant 2,2,05.04.2011 18:51:29,07.02.2012 06:35:30,"307 days, 11 hours",26567041000
1-513135755,6,Variant 2,2,05.04.2011 21:38:03,31.01.2012 06:50:05,"300 days, 9 hours",25953122000
1-513180623,6,Variant 2,2,05.04.2011 21:43:11,10.01.2012 21:21:57,"279 days, 23 hours",24190726000
1-513395204,3,Variant 4,4,06.04.2011 01:54:14,24.04.2012 23:14:22,"1 year, 19 days",33254408000
1-513767190,3,Variant 10,10,06.04.2011 22:15:49,04.04.2012 17:28:32,"363 days, 19 hours",31432363000
1-513864515,4,Variant 16,16,07.04.2011 00:21:18,08.02.2012 15:51:52,"307 days, 15 hours",26580634000
1-513910403,3,Variant 4,4,07.04.2011 01:53:40,05.04.2012 00:57:36,"363 days, 23 hours",31446236000
1-514223574,3,Variant 4,4,07.04.2011 21:21:34,24.04.2012 23:36:15,"1 year, 18 days",33099281000
1-514311011,3,Variant 4,4,07.04.2011 23:10:06,24.04.2012 23:15:43,"1 year, 18 days",33091537000
1-514618724,4,Variant 7,7,08.04.2011 19:57:43,21.02.2012 19:31:26,"318 days, 23 hours",27560023000
1-514712116,3,Variant 4,4,08.04.2011 21:23:18,24.04.2012 23:16:46,"1 year, 17 days",33011608000
1-514832700,4,Variant 6,6,09.04.2011 01:37:57,12.04.2012 00:37:59,"1 year, 3 days",31878002000
1-515461174,4,Variant 14,14,11.04.2011 23:56:28,26.03.2012 17:27:45,"349 days, 17 hours",30216677000
1-515617964,4,Variant 5,5,12.04.2011 05:53:58,15.02.2012 21:01:31,"309 days, 15 hours",26752053000
1-515834995,11,Variant 156,156,12.04.2011 20:53:10,23.02.2012 18:03:18,"316 days, 21 hours",27378608000
1-515873671,6,Variant 11,11,12.04.2011 22:24:13,28.01.2012 01:01:47,"290 days, 2 hours",25065454000
1-516141293,14,Variant 157,157,13.04.2011 09:08:38,17.03.2012 00:47:56,"338 days, 15 hours",29259558000
1-516860557,3,Variant 4,4,14.04.2011 21:59:47,22.02.2012 00:31:54,"313 days, 2 hours",27052327000
1-517002080,6,Variant 2,2,14.04.2011 23:36:04,30.01.2012 22:07:11,"290 days, 22 hours",25137067000
1-517045062,6,Variant 2,2,15.04.2011 00:22:45,31.01.2012 06:52:53,"291 days, 6 hours",25165808000
1-517399487,13,Variant 56,56,15.04.2011 22:31:45,07.02.2012 07:07:41,"297 days, 8 hours",25691756000
1-517490964,6,Variant 2,2,15.04.2011 23:00:31,03.02.2012 07:24:48,"293 days, 8 hours",25345457000
1-517828743,6,Variant 2,2,18.04.2011 19:16:21,30.01.2012 21:58:41,"287 days, 2 hours",24806540000
1-518362551,6,Variant 2,2,19.04.2011 17:09:38,13.01.2012 21:27:18,"269 days, 4 hours",23257060000
1-519020627,2,Variant 1,1,20.04.2011 20:22:30,18.04.2012 23:18:29,"364 days, 2 hours",31460159000
1-519054737,5,Variant 47,47,20.04.2011 22:59:00,20.04.2012 19:41:33,"1 year, 20 hours",31610553000
1-519065883,9,Variant 158,158,20.04.2011 22:17:23,13.04.2012 18:18:02,"358 days, 20 hours",31003239000
1-519085985,13,Variant 56,56,20.04.2011 23:18:07,07.02.2012 06:48:29,"292 days, 7 hours",25255822000
1-519147007,4,Variant 5,5,21.04.2011 01:02:07,05.04.2012 01:31:01,"350 days, 28 mins",30241734000
1-519167681,19,Variant 159,159,21.04.2011 01:10:15,01.02.2012 21:49:50,"286 days, 20 hours",24784775000
1-519386144,2,Variant 1,1,21.04.2011 17:37:44,12.01.2012 20:44:59,"266 days, 3 hours",22993635000
1-520127960,3,Variant 10,10,25.04.2011 14:46:33,26.01.2012 20:31:40,"276 days, 5 hours",23867107000
1-520234084,6,Variant 2,2,26.04.2011 02:18:25,31.01.2012 01:00:57,"279 days, 22 hours",24187352000
1-520705880,3,Variant 3,3,27.04.2011 01:44:41,29.05.2012 18:18:46,"1 year, 33 days",34446845000
1-521122392,6,Variant 2,2,27.04.2011 22:24:33,07.02.2012 06:28:23,"285 days, 8 hours",24653030000
1-521431857,6,Variant 2,2,28.04.2011 19:49:58,31.01.2012 07:01:30,"277 days, 11 hours",23973092000
1-521555370,2,Variant 1,1,28.04.2011 22:48:40,27.02.2012 18:11:09,"304 days, 19 hours",26335349000
1-521628291,2,Variant 1,1,29.04.2011 00:29:42,30.05.2012 01:02:34,"1 year, 32 days",34302772000
1-522222222,2,Variant 1,1,02.05.2011 17:45:31,27.02.2012 23:31:45,"301 days, 5 hours",26027174000
1-522460624,6,Variant 29,29,03.05.2011 15:29:33,11.01.2012 17:32:11,"253 days, 2 hours",21866558000
1-522734472,6,Variant 2,2,04.05.2011 01:14:07,07.02.2012 06:37:18,"279 days, 5 hours",24124991000
1-522949376,7,Variant 160,160,04.05.2011 19:53:03,11.01.2012 23:34:26,"252 days, 3 hours",21786083000
1-523027945,3,Variant 4,4,04.05.2011 22:57:47,25.04.2012 21:55:34,"356 days, 22 hours",30841067000
1-523069229,4,Variant 19,19,05.05.2011 00:57:51,30.01.2012 21:54:47,"270 days, 20 hours",23403416000
1-523311541,6,Variant 2,2,05.05.2011 19:25:29,07.02.2012 02:00:04,"277 days, 6 hours",23956475000
1-523361887,6,Variant 2,2,05.05.2011 22:59:01,07.02.2012 01:25:20,"277 days, 2 hours",23941579000
1-523392191,6,Variant 2,2,05.05.2011 22:28:19,16.02.2012 00:27:34,"286 days, 1 hour",24717555000
1-523637826,2,Variant 1,1,06.05.2011 20:18:49,29.02.2012 23:40:19,"299 days, 3 hours",25845690000
1-524169663,10,Variant 161,161,09.05.2011 23:23:45,30.01.2012 21:35:20,"265 days, 22 hours",22975895000
1-524328647,2,Variant 1,1,10.05.2011 16:56:45,22.02.2012 00:32:02,"287 days, 7 hours",24824117000
1-524356958,4,Variant 24,24,10.05.2011 15:37:04,09.01.2012 19:28:28,"244 days, 3 hours",21095484000
1-524375607,5,Variant 162,162,10.05.2011 18:25:34,11.04.2012 01:19:54,"336 days, 6 hours",29055260000
1-525132931,5,Variant 20,20,12.05.2011 19:42:03,11.05.2012 01:14:28,"364 days, 5 hours",31469545000
1-525447561,5,Variant 39,39,13.05.2011 19:02:23,18.01.2012 21:47:57,"250 days, 2 hours",21609934000
1-525477138,3,Variant 4,4,13.05.2011 21:10:04,24.04.2012 23:29:51,"347 days, 2 hours",29989187000
1-525489753,6,Variant 2,2,13.05.2011 22:14:59,07.02.2012 06:20:56,"269 days, 8 hours",23270757000
1-525589021,2,Variant 1,1,14.05.2011 01:23:13,02.02.2012 01:40:02,"264 days, 16 mins",22810609000
1-526037041,2,Variant 1,1,16.05.2011 23:09:56,02.02.2012 01:50:06,"261 days, 2 hours",22560010000
1-526344555,6,Variant 2,2,17.05.2011 20:53:00,31.01.2012 06:55:33,"258 days, 10 hours",22327353000
1-526369142,3,Variant 4,4,17.05.2011 22:37:22,22.02.2012 00:34:36,"280 days, 1 hour",24199034000
1-526414477,6,Variant 2,2,18.05.2011 00:17:31,07.02.2012 01:23:30,"265 days, 1 hour",22899959000
1-526414833,6,Variant 2,2,18.05.2011 00:18:40,03.01.2012 18:50:52,"230 days, 18 hours",19938732000
1-526647987,3,Variant 4,4,18.05.2011 17:46:34,22.02.2012 00:20:52,"279 days, 6 hours",24129258000
1-527208576,3,Variant 3,3,20.05.2011 07:28:42,09.02.2012 07:43:06,"265 days, 14 mins",22896864000
1-527928641,3,Variant 3,3,23.05.2011 22:57:39,28.03.2012 21:34:53,"309 days, 22 hours",26779034000
1-528251011,5,Variant 9,9,24.05.2011 19:28:27,13.04.2012 21:45:24,"325 days, 2 hours",28088217000
1-528332261,5,Variant 32,32,24.05.2011 23:00:25,08.02.2012 23:49:31,"260 days, 49 mins",22466946000
1-528716762,4,Variant 7,7,26.05.2011 00:21:09,03.01.2012 22:58:52,"222 days, 22 hours",19262263000
1-528755863,3,Variant 4,4,26.05.2011 01:45:52,05.04.2012 01:00:12,"314 days, 23 hours",27213260000
1-529091253,3,Variant 4,4,27.05.2011 01:01:58,05.04.2012 01:05:26,"314 days, 3 mins",27129808000
1-529091311,3,Variant 4,4,27.05.2011 01:05:47,05.04.2012 01:06:48,"314 days, 1 min",27129661000
1-529471141,5,Variant 163,163,28.05.2011 02:13:49,05.04.2012 00:50:44,"312 days, 22 hours",27038215000
1-530147896,11,Variant 164,164,31.05.2011 21:20:07,03.02.2012 06:52:46,"247 days, 9 hours",21375159000
1-530539767,6,Variant 2,2,02.06.2011 00:02:03,07.02.2012 07:13:04,"250 days, 7 hours",21625861000
1-530568802,13,Variant 165,165,01.06.2011 23:38:53,31.01.2012 06:46:35,"243 days, 7 hours",21020862000
1-531435394,3,Variant 3,3,07.06.2011 02:12:34,15.02.2012 21:50:50,"253 days, 19 hours",21929896000
1-531872604,9,Variant 166,166,08.06.2011 07:21:06,07.01.2012 00:35:57,"212 days, 17 hours",18378891000
1-532038065,4,Variant 7,7,08.06.2011 19:44:43,03.02.2012 08:21:34,"239 days, 12 hours",20695011000
1-532084405,6,Variant 2,2,08.06.2011 22:27:25,07.02.2012 06:17:44,"243 days, 7 hours",21023419000
1-532544114,3,Variant 4,4,10.06.2011 01:34:52,15.02.2012 20:16:22,"250 days, 18 hours",21667290000
1-532816930,3,Variant 4,4,11.06.2011 01:33:05,09.01.2012 19:29:29,"212 days, 17 hours",18381384000
1-533449912,6,Variant 2,2,14.06.2011 17:56:53,30.01.2012 22:08:58,"230 days, 4 hours",19887125000
1-533851634,6,Variant 2,2,15.06.2011 21:13:35,03.02.2012 07:31:56,"232 days, 10 hours",20081901000
1-534020390,5,Variant 20,20,16.06.2011 08:36:16,11.02.2012 00:48:43,"239 days, 16 hours",20707947000
1-534493180,5,Variant 45,45,17.06.2011 17:24:42,15.02.2012 21:52:00,"243 days, 4 hours",21011238000
1-534702904,3,Variant 4,4,18.06.2011 01:36:51,17.02.2012 00:35:00,"243 days, 22 hours",21077889000
1-535052125,14,Variant 167,167,20.06.2011 20:01:18,17.01.2012 22:15:49,"211 days, 2 hours",18238471000
1-535233659,6,Variant 2,2,21.06.2011 03:30:19,30.01.2012 22:10:08,"223 days, 18 hours",19334389000
1-535393553,2,Variant 1,1,21.06.2011 18:47:26,12.01.2012 20:45:27,"205 days, 1 hour",17719081000
1-535418135,5,Variant 27,27,21.06.2011 20:01:27,20.01.2012 00:25:35,"212 days, 4 hours",18332648000
1-535439201,3,Variant 3,3,21.06.2011 19:23:47,02.03.2012 18:16:48,"254 days, 22 hours",22027981000
1-535813109,2,Variant 1,1,22.06.2011 19:24:31,04.01.2012 00:57:21,"195 days, 5 hours",16867970000
1-535813203,2,Variant 1,1,22.06.2011 19:29:01,05.01.2012 00:41:01,"196 days, 5 hours",16953120000
1-535813236,2,Variant 1,1,22.06.2011 19:31:28,05.01.2012 00:41:14,"196 days, 5 hours",16952986000
1-535813278,2,Variant 1,1,22.06.2011 19:34:30,04.01.2012 00:58:00,"195 days, 5 hours",16867410000
1-535813300,2,Variant 1,1,22.06.2011 19:48:28,04.01.2012 00:58:43,"195 days, 5 hours",16866615000
1-535813432,2,Variant 1,1,22.06.2011 19:50:21,04.01.2012 00:59:05,"195 days, 5 hours",16866524000
1-535813517,2,Variant 1,1,22.06.2011 20:08:40,04.01.2012 00:59:36,"195 days, 4 hours",16865456000
1-535813813,2,Variant 1,1,22.06.2011 21:00:23,04.01.2012 01:00:05,"195 days, 3 hours",16862382000
1-536299706,13,Variant 168,168,24.06.2011 05:04:57,30.01.2012 21:40:27,"220 days, 16 hours",19067730000
1-536904633,2,Variant 1,1,27.06.2011 23:07:20,12.01.2012 20:45:51,"198 days, 21 hours",17185111000
1-537169872,7,Variant 169,169,28.06.2011 20:05:28,09.01.2012 23:48:33,"195 days, 3 hours",16861385000
1-537311033,3,Variant 8,8,29.06.2011 00:57:00,18.01.2012 22:18:10,"203 days, 21 hours",17616070000
1-537601770,5,Variant 9,9,29.06.2011 21:44:22,21.05.2012 23:05:06,"327 days, 1 hour",28257644000
1-537902763,2,Variant 1,1,30.06.2011 18:35:50,12.01.2012 20:46:25,"196 days, 2 hours",16942235000
1-537984625,4,Variant 5,5,30.06.2011 22:08:27,25.05.2012 22:46:50,"330 days, 38 mins",28514303000
1-538109148,7,Variant 170,170,01.07.2011 04:50:49,18.01.2012 00:39:21,"200 days, 19 hours",17351312000
1-538226806,2,Variant 1,1,01.07.2011 18:02:18,15.03.2012 22:13:56,"258 days, 4 hours",22306298000
1-538297321,6,Variant 171,171,01.07.2011 20:28:18,16.02.2012 21:00:18,"230 days, 32 mins",19873920000
1-538411483,4,Variant 24,24,02.07.2011 01:48:55,31.01.2012 02:58:49,"213 days, 1 hour",18407394000
1-538467021,5,Variant 25,25,02.07.2011 08:15:10,26.01.2012 04:48:24,"207 days, 20 hours",17958794000
1-539000895,2,Variant 1,1,05.07.2011 19:24:39,15.05.2012 23:57:12,"315 days, 4 hours",27232353000
1-539083171,3,Variant 10,10,05.07.2011 22:33:46,24.05.2012 02:00:04,"323 days, 3 hours",27919578000
1-539633138,6,Variant 2,2,07.07.2011 21:43:33,07.02.2012 02:01:52,"214 days, 4 hours",18505099000
1-539752329,4,Variant 7,7,07.07.2011 22:06:28,04.01.2012 21:32:34,"180 days, 23 hours",15636366000
1-539805130,3,Variant 3,3,07.07.2011 23:45:46,15.02.2012 21:13:43,"222 days, 21 hours",19258077000
1-540408651,6,Variant 2,2,11.07.2011 19:07:04,26.01.2012 04:43:14,"198 days, 9 hours",17141770000
1-540500545,3,Variant 3,3,11.07.2011 22:45:54,05.05.2012 01:05:09,"298 days, 2 hours",25755555000
1-540531611,4,Variant 7,7,12.07.2011 00:39:07,05.05.2012 01:05:22,"298 days, 26 mins",25748775000
1-540549141,6,Variant 172,172,12.07.2011 00:39:59,03.02.2012 22:21:29,"206 days, 21 hours",17876490000
1-540549178,5,Variant 38,38,12.07.2011 00:43:19,03.02.2012 22:24:52,"206 days, 21 hours",17876493000
1-540549229,5,Variant 38,38,12.07.2011 00:45:41,03.02.2012 22:26:27,"206 days, 21 hours",17876446000
1-540631861,11,Variant 173,173,12.07.2011 10:25:20,19.04.2012 23:42:22,"282 days, 13 hours",24412622000
1-540723633,6,Variant 2,2,12.07.2011 18:39:23,31.01.2012 17:47:20,"202 days, 23 hours",17536077000
1-540904745,6,Variant 2,2,13.07.2011 05:58:20,18.01.2012 19:43:34,"189 days, 13 hours",16379114000
1-540947390,5,Variant 25,25,13.07.2011 06:31:09,01.02.2012 22:00:06,"203 days, 15 hours",17594937000
1-541028557,6,Variant 2,2,13.07.2011 17:49:46,30.01.2012 22:11:17,"201 days, 4 hours",17382091000
1-541088014,4,Variant 76,76,13.07.2011 19:38:58,29.02.2012 21:13:57,"231 days, 1 hour",19964099000
1-541565290,6,Variant 2,2,15.07.2011 16:50:37,07.02.2012 07:11:17,"206 days, 14 hours",17850040000
1-541566505,6,Variant 2,2,15.07.2011 17:02:25,07.02.2012 06:34:12,"206 days, 13 hours",17847107000
1-541655216,6,Variant 2,2,15.07.2011 21:56:10,07.02.2012 05:57:55,"206 days, 8 hours",17827305000
1-541686305,6,Variant 2,2,16.07.2011 00:34:41,07.02.2012 02:05:44,"206 days, 1 hour",17803863000
1-542027112,7,Variant 174,174,18.07.2011 23:45:13,15.02.2012 20:19:55,"211 days, 20 hours",18304482000
1-542568265,9,Variant 175,175,21.07.2011 00:25:08,17.03.2012 00:03:26,"239 days, 23 hours",20734698000
1-542919207,5,Variant 31,31,22.07.2011 17:56:05,11.04.2012 21:00:51,"264 days, 3 hours",22820686000
1-542940765,10,Variant 176,176,22.07.2011 19:23:23,23.02.2012 01:08:59,"215 days, 5 hours",18596736000
1-543227320,8,Variant 177,177,26.07.2011 02:09:00,12.01.2012 19:22:59,"170 days, 17 hours",14750039000
1-543300099,5,Variant 13,13,25.07.2011 21:47:13,05.05.2012 01:00:50,"284 days, 3 hours",24549217000
1-543653631,7,Variant 178,178,27.07.2011 08:10:10,07.02.2012 22:10:40,"195 days, 14 hours",16898430000
1-544020953,9,Variant 179,179,29.07.2011 00:32:02,14.03.2012 22:49:49,"229 days, 22 hours",19865867000
1-544200884,3,Variant 3,3,29.07.2011 23:47:54,15.02.2012 21:52:57,"200 days, 22 hours",17359503000
1-544527205,3,Variant 3,3,01.08.2011 22:04:46,07.02.2012 00:05:47,"189 days, 2 hours",16336861000
1-544595401,5,Variant 30,30,02.08.2011 03:55:46,09.02.2012 22:07:43,"191 days, 18 hours",16567917000
1-544876956,3,Variant 3,3,03.08.2011 15:37:05,24.01.2012 18:17:58,"174 days, 2 hours",15043253000
1-545370610,11,Variant 180,180,05.08.2011 19:46:33,07.02.2012 02:03:44,"185 days, 6 hours",16006631000
1-545738536,5,Variant 13,13,08.08.2011 16:08:01,18.01.2012 16:46:41,"163 days, 38 mins",14085520000
1-545911672,7,Variant 66,66,08.08.2011 22:24:45,24.01.2012 20:58:41,"168 days, 22 hours",14596436000
1-546272906,5,Variant 38,38,09.08.2011 17:34:14,10.01.2012 17:55:39,"154 days, 21 mins",13306885000
1-546692981,2,Variant 1,1,10.08.2011 00:42:56,04.01.2012 01:00:22,"147 days, 17 mins",12701846000
1-546693092,2,Variant 1,1,10.08.2011 01:54:06,04.01.2012 01:04:17,"146 days, 23 hours",12697811000
1-546838031,8,Variant 181,181,10.08.2011 02:06:57,24.04.2012 21:58:43,"258 days, 19 hours",22362706000
1-547539001,2,Variant 1,1,10.08.2011 18:45:40,04.01.2012 01:04:54,"146 days, 6 hours",12637154000
1-547617088,5,Variant 45,45,10.08.2011 21:47:08,15.02.2012 21:14:44,"188 days, 23 hours",16327656000
1-547802271,2,Variant 1,1,10.08.2011 23:43:33,04.01.2012 01:05:05,"146 days, 1 hour",12619292000
1-548188531,2,Variant 1,1,11.08.2011 17:40:08,05.01.2012 00:39:30,"146 days, 6 hours",12639562000
1-548188557,2,Variant 1,1,11.08.2011 17:48:34,05.01.2012 00:40:26,"146 days, 6 hours",12639112000
1-548188833,2,Variant 1,1,11.08.2011 17:59:12,05.01.2012 00:40:46,"146 days, 6 hours",12638494000
1-549431982,5,Variant 9,9,14.08.2011 01:56:32,04.01.2012 21:25:52,"143 days, 19 hours",12425360000
1-550036329,8,Variant 182,182,16.08.2011 11:45:42,18.01.2012 21:09:58,"155 days, 9 hours",13425856000
1-550159631,5,Variant 39,39,16.08.2011 17:26:29,18.01.2012 21:48:52,"155 days, 4 hours",13407743000
1-550577363,5,Variant 27,27,17.08.2011 00:50:16,05.01.2012 16:43:17,"141 days, 15 hours",12239581000
1-550611848,2,Variant 1,1,17.08.2011 00:45:30,04.05.2012 19:56:48,"261 days, 19 hours",22619478000
1-553276916,5,Variant 43,43,17.08.2011 23:01:24,28.03.2012 21:52:08,"223 days, 22 hours",19349444000
1-555105571,6,Variant 2,2,18.08.2011 22:01:59,03.02.2012 07:46:00,"168 days, 9 hours",14550241000
1-557618809,2,Variant 1,1,19.08.2011 22:33:20,20.01.2012 02:12:03,"153 days, 3 hours",13232323000
1-557739965,3,Variant 3,3,19.08.2011 23:05:57,20.01.2012 02:12:59,"153 days, 3 hours",13230422000
1-560246371,6,Variant 183,183,23.08.2011 01:33:44,01.02.2012 21:53:37,"162 days, 20 hours",14069993000
1-560404489,15,Variant 184,184,23.08.2011 14:23:57,25.05.2012 01:16:25,"275 days, 10 hours",23799148000
1-560418897,6,Variant 2,2,23.08.2011 16:57:07,30.01.2012 23:28:07,"160 days, 6 hours",13847460000
1-560419045,6,Variant 2,2,23.08.2011 16:49:41,31.01.2012 18:01:04,"161 days, 1 hour",13914683000
1-560504546,8,Variant 67,67,23.08.2011 17:55:53,18.01.2012 20:57:12,"148 days, 3 hours",12798079000
1-560703011,3,Variant 4,4,23.08.2011 22:30:43,22.02.2012 00:42:50,"182 days, 2 hours",15732727000
1-561068081,2,Variant 1,1,24.08.2011 17:51:26,29.03.2012 19:12:48,"218 days, 1 hour",18840082000
1-561190012,6,Variant 2,2,24.08.2011 20:01:27,03.02.2012 07:41:15,"162 days, 11 hours",14038788000
1-562022682,6,Variant 2,2,25.08.2011 19:29:56,07.02.2012 05:59:21,"165 days, 10 hours",14293765000
1-562778111,4,Variant 185,185,26.08.2011 21:54:09,27.01.2012 07:01:29,"153 days, 9 hours",13252040000
1-562807927,4,Variant 14,14,26.08.2011 21:35:51,03.02.2012 22:19:06,"161 days, 43 mins",13912995000
1-563156866,3,Variant 4,4,28.08.2011 05:30:27,05.04.2012 01:07:50,"220 days, 19 hours",19078643000
1-563156881,3,Variant 4,4,28.08.2011 05:45:21,05.04.2012 01:08:40,"220 days, 19 hours",19077799000
1-563477371,12,Variant 186,186,29.08.2011 19:03:13,09.02.2012 21:06:05,"164 days, 2 hours",14176972000
1-563779807,6,Variant 187,187,30.08.2011 02:33:51,05.05.2012 01:00:25,"248 days, 22 hours",21507994000
1-564311006,6,Variant 2,2,30.08.2011 22:25:12,03.02.2012 07:49:19,"156 days, 9 hours",13512247000
1-564433915,5,Variant 9,9,30.08.2011 23:57:03,31.05.2012 22:15:22,"274 days, 22 hours",23753899000
1-564528496,6,Variant 2,2,31.08.2011 01:02:47,07.02.2012 06:38:59,"160 days, 5 hours",13844172000
1-564738994,4,Variant 7,7,31.08.2011 14:45:43,04.03.2012 18:50:51,"186 days, 4 hours",16085108000
1-564903210,6,Variant 2,2,31.08.2011 19:31:00,07.02.2012 06:24:49,"159 days, 10 hours",13776829000
1-565030154,2,Variant 1,1,31.08.2011 21:50:43,26.01.2012 17:17:14,"147 days, 19 hours",12770791000
1-565319816,2,Variant 1,1,01.09.2011 00:23:39,06.02.2012 17:48:37,"158 days, 17 hours",13713898000
1-565807612,7,Variant 188,188,01.09.2011 18:46:05,29.02.2012 20:29:44,"181 days, 1 hour",15644619000
1-565905115,3,Variant 4,4,01.09.2011 22:01:39,04.01.2012 21:31:27,"124 days, 23 hours",10798188000
1-566003511,4,Variant 5,5,01.09.2011 23:24:00,12.04.2012 00:45:52,"223 days, 1 hour",19272112000
1-566096602,4,Variant 5,5,02.09.2011 01:16:26,23.03.2012 19:52:02,"203 days, 18 hours",17606136000
1-566101203,2,Variant 1,1,02.09.2011 02:22:37,01.02.2012 21:59:59,"152 days, 19 hours",13203442000
1-566332021,6,Variant 2,2,02.09.2011 18:13:37,03.01.2012 22:08:51,"123 days, 3 hours",10641314000
1-566642468,6,Variant 2,2,03.09.2011 00:46:59,07.02.2012 06:22:32,"157 days, 5 hours",13584933000
1-566661201,3,Variant 3,3,03.09.2011 01:12:56,18.01.2012 20:58:16,"137 days, 19 hours",11907920000
1-567100387,2,Variant 1,1,05.09.2011 18:57:47,27.02.2012 23:09:00,"175 days, 4 hours",15135073000
1-567362335,3,Variant 3,3,06.09.2011 00:04:11,10.01.2012 17:38:14,"126 days, 17 hours",10949643000
1-567440922,6,Variant 2,2,06.09.2011 01:07:57,03.02.2012 07:38:54,"150 days, 6 hours",12983457000
1-567718361,2,Variant 1,1,06.09.2011 18:29:51,27.03.2012 02:00:49,"202 days, 7 hours",17479858000
1-567958551,3,Variant 4,4,06.09.2011 21:00:37,14.02.2012 06:52:38,"160 days, 9 hours",13859521000
1-567981735,6,Variant 2,2,06.09.2011 23:31:03,18.01.2012 19:38:18,"133 days, 20 hours",11563635000
1-572078531,8,Variant 64,64,08.09.2011 19:39:42,17.04.2012 21:08:32,"222 days, 1 hour",19186130000
